Index,Reference.Paper,Year,Country,Type,Depth,Surface.Area,Flow,Hydraulic.Residence.Time..tau.,L_in_TN,L_out_TN,k_TN_PFR,k_TN_CSTR,L_in_NO3,L_out_NO3,k_NO3_PFR,k_NO3_CSTR,L_in_TP,L_out_TP,k_TP_PFR,k_TP_CSTR,L_in_PO4,L_out_PO4,k_PO4_PFR,k_PO4_CSTR
597,2954,305,NA,CWSF,0.54864000000000002,220000,791257.83226559998,43.6,27.838457999999903,5.9014026517248004,3.5578632701012955E-2,8.5258285357576777E-2,6.9056639999999954,0.45730426452480005,6.2264868517396793E-2,NA,6.6898620000000006,0.50085705162240002,5.9450178688949397E-2,0.28341350954227901,4.4023607999999985,0.21776393548800002,6.8956069039869755E-2,0.44073869298073043
598,3038,306,NA,CWSF,0.44363766632548612,3907.9999999999991,14924.85,42.4,NA,NA,NA,NA,0.12232925000000007,0.11023262500000006,2.4557376072482004E-3,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,4062,521,NA,CWSF,0.23,340,686.19999999999993,41.59574468085107,NA,NA,NA,NA,6.7679999999999986E-4,1.5039999999999997E-4,3.6159405446795329E-2,NA,5.2978399999999988E-2,4.2450399999999985E-2,5.3262166466515907E-3,5.9623186895584705E-3,NA,NA,NA,NA
600,2634,204,NA,CWSF,0.6,70000,375413.45,40.834978075505802,NA,NA,NA,NA,NA,NA,NA,NA,26.602959999999996,7.8243999999999998,2.9968803444911783E-2,5.8773142857142857E-2,NA,NA,NA,NA
601,2955,305,NA,CWSF,0.51816000000000006,220000,583890.97666080005,40.799999999999997,38.425855560000038,3.9442186967039996,5.5796070323612348E-2,0.21427264140306457,1.8114495600000009,0.76339716710400007,2.1179025397271928E-2,NA,4.0468554000000001,0.30535886684160002,6.3338424424762604E-2,0.30031335703282797,3.6614405999999957,8.9063002828800003E-2,9.1084998511420656E-2,0.98310489944716661
602,2167,22,NA,CWSF,0.182,283000,493822.42466589861,39.611681115890242,31.032958251059906,1.3364183371428568,7.9397202234462422E-2,0.56097066390308659,9.3208276660829519,3.3291559999999998E-2,0.14224851455349688,NA,4.7720281662672805,0.43279027999999992,6.0595090870072296E-2,0.2531119718008204,NA,NA,NA,NA
603,2169,22,NA,CWSF,0.18266666666666664,283000,672665.66616666678,39.330162081540053,27.001938382473117,3.4669664000000004,5.2189682713109968E-2,0.17259901651788134,19.749640598215052,6.9898516129032265E-2,0.143499183663995,NA,7.7308045434838712,1.1323559612903229,4.8840697632289695E-2,0.14816073708180091,NA,NA,NA,NA
604,2667,206,NA,CWSF,0.7,24169.999999999996,139183.57307913361,36.086506244816903,1.5294413547703112,0.26112889258448352,4.8983508721376724E-2,0.1345942464737781,1.4395149158409098E-2,9.9250000000000119E-3,1.0303975029761037E-2,NA,4.8056674930926115E-2,4.2811455506899104E-3,6.7010100670535741E-2,0.28335219161661018,1.6376107345799914E-2,2.1405727753449552E-3,5.6385340945729369E-2,0.18428880136826203
605,2711,207,NA,CWSF,0.33,NA,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,2712,207,NA,CWSF,0.33,NA,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,2170,22,NA,CWSF,0.217,283000,483478.23860215058,35.108549311591368,25.286100452903224,4.3129896238709682,5.0375865091180236E-2,0.13850694609859135,14.909611453978496,7.7690348387096778E-2,0.14973647210718291,NA,4.7561863830107525,1.6517145561290327,3.0124636719624991E-2,5.353525086331308E-2,NA,NA,NA,NA
608,2642,204,NA,CWSF,0.6,70000,446043.3833333333,34.984649742263237,NA,NA,NA,NA,NA,NA,NA,NA,19.179595555555554,6.3604800000000008,NA,NA,NA,NA,NA,NA
609,2633,204,NA,CWSF,0.6,70000,442204.8,34.667194928684602,NA,NA,NA,NA,NA,NA,NA,NA,6.9662399999999991,3.4831199999999995,NA,NA,NA,NA,NA,NA
610,2171,22,NA,CWSF,0.19591666666666666,283000,577562.86248099094,33.910379637220011,30.980862308039178,4.0612052496674336,5.9919408204843178E-2,0.19547081879246136,16.013020008208905,7.5999485505376344E-2,0.15778150841902078,NA,5.6279542895990771,1.5493326078064515,3.8039142246683609E-2,7.7631166221499473E-2,NA,NA,NA,NA
611,1838,13,NA,CWSF,NA,4860000,12502801.25,30,131.22,33.533999999999999,4.5477181813370508E-2,9.7101449275362323E-2,NA,NA,NA,NA,17.495999999999999,3.8879999999999999,NA,NA,NA,NA,NA,NA
612,2710,207,NA,CWSF,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,2616,201,NA,CWSF,0.13506666666666667,182200,697581.91666666663,29.893579988273601,NA,NA,NA,NA,NA,NA,NA,NA,2.0582526666666663,0.24718466666666664,7.090074146341345E-2,0.24509547968678957,NA,NA,NA,NA
614,2635,204,NA,CWSF,0.6,70000,520511.89999999997,29.4517762225993,NA,NA,NA,NA,NA,NA,NA,NA,23.969586666666668,7.7739199999999995,3.8232371940684497E-2,7.0737103174603244E-2,NA,NA,NA,NA
615,2641,204,NA,CWSF,0.45,70000,407657.55,28.203819602997701,NA,NA,NA,NA,NA,NA,NA,NA,5.4972719999999997,4.4977680000000007,7.1150184012956225E-3,7.8791534391534218E-3,NA,NA,NA,NA
616,2168,22,NA,CWSF,0.188,283000,641644.4645215054,25.688732417587644,37.265850345720423,5.9582551021720427,7.1365907318260521E-2,0.20454456389029499,21.139971071333328,0.11807358847311827,0.20194117582159285,NA,4.9532000798279565,2.2844074273548389,3.0127106964796629E-2,4.5477710711988369E-2,NA,NA,NA,NA
617,2680,206,NA,CWSF,0.63,19430,178037.23873668138,25.0954717771607,1.1816063259662291,0.61371021455618679,2.6104599159367057E-2,3.6873144784872983E-2,0.85945647850419804,0.28982877203247137,4.3314980886956546E-2,NA,5.9996110587977554E-2,5.8532790817539078E-3,9.2736957736832201E-2,0.36859239316705711,3.2680808206459258E-2,5.2609829841954725E-3,7.2780863751426395E-2,0.20768370390010638
618,2703,206,NA,CWSF,0.63,19430.000000000004,500059.39050656557,22.429974153634987,10.523778973415439,8.5897213793427909,9.0535575037636422E-3,1.0038331940897885E-2,3.1016655068680468,3.3879769720576367,-3.9364179267494118E-3,NA,0.18635858598756491,7.5169849810110212E-2,4.0478088649803519E-2,6.5945981771314416E-2,9.7877408606914337E-2,3.1320770754212676E-2,5.0799625330986212E-2,9.4739297755972424E-2
619,2586,54,NA,NA,1.5,730,8491.7250000000004,22,NA,NA,NA,NA,NA,NA,NA,NA,9.7820000000000004E-2,8.000800000000001E-2,9.136473883499828E-3,1.0119442601194427E-2,NA,NA,NA,NA
620,3037,306,NA,CWSF,0.44363766632548612,3907.9999999999991,29849.7,21.2,NA,NA,NA,NA,0.28112189538461552,0.27829104923076953,4.7739910222886268E-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,2670,206,NA,CWSF,0.7,24169.999999999996,308763.17751124507,20.000555279215899,2.8423130861309214,2.4130053804132223,8.1870312566362791E-3,8.8954585483101908E-3,2.2269015473927456,0.75900756444373751,5.3816241547000286E-2,NA,5.0332627566901586E-2,9.0937100225914631E-3,8.5551152660047189E-2,0.22673789090459792,2.6435203554044898E-2,7.1903753667002333E-3,6.5095853315587482E-2,0.13381981404369353
622,2714,209,NA,CWSF,0.1,40000,55115,19.867549668874201,NA,NA,NA,NA,0.13600000000000001,0.02,9.6485104813163594E-2,NA,NA,NA,NA,NA,4.8000000000000001E-2,8.0000000000000002E-3,9.0185226617811975E-2,0.25166666666666637
623,2631,204,NA,CWSF,0.3,70000,393838.65,19.462284872243998,NA,NA,NA,NA,NA,NA,NA,NA,41.343119999999999,11.81232,6.4368750982675582E-2,0.12845357142857144,NA,NA,NA,NA
624,2722,209,NA,CWSF,0.17,550000,1319215.8778625957,19.402150496755901,NA,NA,NA,NA,14.756892680736415,6.2969465648855145E-3,0.39992477692809925,NA,9.0988186114140319,0,NA,NA,8.3142857142857061,0.16926192366412232,0.20071399435824738,2.4801800846627886
625,963,2,NA,CWSF,0.3,202000,915420,19,30.097999999999999,24.886399999999998,1.000722393926525E-2,1.1021872863978127E-2,7.8982000000000001,7.3528000000000002,3.765983807822379E-3,NA,10.867599999999999,6.7064000000000004,2.5406504802383996E-2,3.2656943563728599E-2,9.7970000000000006,5.3731999999999998,3.1613293797672838E-2,4.3332014246141679E-2
626,2589,201,NA,CWSF,0.113,182200,690142,18.881694790902401,NA,NA,NA,NA,NA,NA,NA,NA,0.98205799999999999,0.176734,9.0828954254251568E-2,0.24132902694324604,NA,NA,NA,NA
627,3597,311,NA,CWSF,0.24666666666666701,1324,0,18.266666666666701,NA,NA,NA,NA,6.5192608695652157E-3,1.4247391304347838E-3,8.3253956679659125E-2,NA,3.78491304347826E-2,9.1672608695652167E-3,7.7626065853995119E-2,0.17128075261547601,6.8790434782608654E-3,3.6985652173913111E-3,3.3970874868406893E-2,4.7076031696440902E-2
628,2632,204,NA,CWSF,0.3,70000,421476.45,18.186069470785402,NA,NA,NA,NA,NA,NA,NA,NA,20.823,15.144,1.7510860806405008E-2,2.0620178571428546E-2,NA,NA,NA,NA
629,2658,206,NA,CWSF,0.66,23889.999999999996,317498.73468797025,18.126374600062501,2.1045816812076965,1.0254774200647898,3.9663664530718547E-2,5.8053225482244779E-2,1.5311267747883981,0.39404637483191818,7.4879319356668278E-2,NA,9.6989339500571731E-2,3.2010831332924115E-2,6.1155458285710701E-2,0.11198551001703491,5.7149772243834572E-2,8.3941446294216876E-3,0.10582044410210159,0.32043308624000139
630,2660,206,NA,CWSF,0.66,23889.999999999996,335182.40101091209,17.170057206591299,NA,NA,NA,NA,0.96527284017154247,0.76881595644427114,1.3253257233025725E-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,2683,206,NA,CWSF,0.63,19430,260297.11882872134,17.164725142194001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,3596,311,NA,CWSF,0.23,1324,0,17,NA,NA,NA,NA,2.5752527472527541E-3,3.0408351648351694E-3,-9.7755599641753312E-3,NA,4.1320439560439556E-2,6.5472527472527475E-3,0.10837127931711096,0.31241830065359472,2.8371428571428536E-3,3.5791648351648307E-3,-1.3666586904036233E-2,-1.2195121951219509E-2
633,2590,201,NA,CWSF,6.25E-2,182200,677020.25,16.4678235719451,NA,NA,NA,NA,NA,NA,NA,NA,1.8037799999999999,0.29152,0.11067225246447915,0.31500823271130513,NA,NA,NA,NA
634,3034,306,NA,CWSF,0.44,3908,39785,15.775412844036699,NA,NA,NA,NA,0.17440000000000014,0.86110000000000131,-0.1012245540585566,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,2653,206,NA,CWSF,0.66,23889.999999999996,391341.64256795845,15.768894316185101,NA,NA,NA,NA,NA,NA,NA,NA,5.6994598478444639E-2,5.0436776546183726E-2,7.7517101072502566E-3,8.2453871985295746E-3,NA,NA,NA,NA
636,3549,311,NA,CWSF,0.20333333333333301,4172,0,15.258333333333301,NA,NA,NA,NA,NA,NA,NA,NA,6.9723835616438357E-2,4.476270246575343E-2,2.9044258347930757E-2,3.6546088394575321E-2,1.9431232876712317E-2,2.4191884931506844E-2,-1.4361695024577062E-2,-1.2897027761510318E-2
637,2702,206,NA,CWSF,0.63,19430.000000000004,290077.44191374222,15.155038608732127,2.3385985869764081,0.64788743930216874,8.4697254236321545E-2,0.17219193593461238,0.30091537842068333,0.10535247428643449,6.9252048192345803E-2,NA,0.14220560716116099,9.5418248864851882E-3,0.1782634319050615,0.91741087895648343,4.2610933878741021E-2,6.9364950028289896E-3,0.11978288719076256,0.3393595114612088
638,3544,311,NA,CWSF,0.209166666666667,4172,0,15.1,NA,NA,NA,NA,NA,NA,NA,NA,7.0866849315068481E-2,5.541787616438356E-2,1.6284803869988474E-2,1.8461746921630717E-2,1.9431232876712317E-2,3.6239249315068479E-2,-4.1275566430184041E-2,-3.0715693411217451E-2
639,2763,302,NA,CWSF,0.3,14650,106769.87299999999,15.0246034290965,5.6127752880000052,1.8665900000000031,7.3275282728550578E-2,0.13357872733239795,6.9208080000000083E-3,2.389999999999995E-3,7.0766537359423051E-2,NA,2.6991151199999992,1.8880999999999999,2.3784518188762871E-2,2.8589130100502416E-2,2.3530747200000044,1.8880999999999952,1.4652754933848742E-2,1.6390844554815431E-2
640,2783,302,NA,CWSF,0.3,14650,106769.87299999999,15.0246034290965,5.6127752880000052,1.1017899999999998,0.10836287151789013,0.27250192003574419,6.9208080000000083E-3,2.389999999999995E-3,7.0766537359423051E-2,NA,2.6991151199999992,1.5534999999999999,3.6767262358477999E-2,4.9082249817257187E-2,2.3530747200000044,1.3861999999999999,3.521934382112573E-2,4.6423864829369707E-2
641,2723,209,NA,CWSF,0.17,500000,1558262.5984251969,14.9324959884911,NA,NA,NA,NA,12.26034275127375,3.194549493813275E-2,0.39846613742129305,NA,15.453089763779527,0,NA,NA,12.56745826771655,0.45783496062992096,0.22182207892500599,1.7712883832565831
642,3584,311,NA,CWSF,0.2,1324,0,14.7916666666667,NA,NA,NA,NA,NA,NA,NA,NA,1.4146849315068493E-2,7.4695364383561636E-3,4.317694615949573E-2,6.0435339308578639E-2,3.9901369863013748E-3,4.4809238356164445E-3,-7.8425020229615366E-3,-7.4047132304064789E-3
643,3604,311,NA,CWSF,0.21,1324,0,14.7,NA,NA,NA,NA,NA,NA,NA,NA,5.8763835616438359E-2,9.5197413698630152E-3,0.12382033630950699,0.35189384395733597,3.9901369863013748E-3,6.2724953424657505E-3,-3.0772020000477088E-2,-2.4752903706011596E-2
644,2731,209,NA,CWSF,0.12,760000,1699491.84057971,14.6902735299299,NA,NA,NA,NA,3.5665424430641832,0.21401344347826057,0.19150855587239102,NA,19.26617259552042,0,NA,NA,17.391510297482863,0.51615006956521736,0.23943324740286015,2.225600343452983
645,2675,206,NA,CWSF,0.63,19430,326675.32477643818,14.677140824716901,NA,NA,NA,NA,NA,NA,NA,NA,4.7538639053254443E-2,1.5295849090181073E-2,7.7260370896987784E-2,0.14362087317032207,NA,NA,NA,NA
646,2725,209,NA,CWSF,0.16,460000,1389357.5256410255,14.501666869875001,NA,NA,NA,NA,9.1831070889894288,0.14424287362637361,0.28642379012299674,NA,18.504615384615381,0,NA,NA,16.478947368421061,0.22922921538461541,0.29480173024368045,4.8883010047583833
647,2730,209,NA,CWSF,0.12,760000,1781775.536231884,14.0118659687058,NA,NA,NA,NA,9.926144927536237,0.19873817971014521,0.27911622812876696,NA,11.859911725955206,0,NA,NA,9.0998405797101185,0.8265701565217356,0.17119257217155465,0.71433433405446856
648,3539,311,NA,CWSF,0.21333333333333301,4172,0,13.975,NA,NA,NA,NA,NA,NA,NA,NA,0.11170928961748634,8.9255722404371601E-2,1.6056839586108217E-2,1.8001034387796891E-2,3.9896174863387958E-2,5.274274316939874E-2,-1.9974650549516401E-2,-1.7429005220582321E-2
649,3599,311,NA,CWSF,0.20583333333333301,1324,0,13.966666666666701,NA,NA,NA,NA,5.1006557377049145E-3,1.6242513661202146E-3,8.1932369615510162E-2,NA,5.5709289617486342E-2,1.3648775956284151E-2,0.10070384738215324,0.22064195606643555,1.1937704918032786E-2,7.5207540983606566E-3,3.3081297823142536E-2,4.2050232981020438E-2
650,3579,311,NA,CWSF,0.20333333333333301,1324,0,13.6916666666667,NA,NA,NA,NA,NA,NA,NA,NA,2.2066666666666665E-2,1.3416533333333334E-2,3.6341842752231443E-2,4.7089726751449401E-2,7.596721311475413E-3,7.5587377049180287E-3,3.6610165479332527E-4,3.6702073973036986E-4
651,2652,206,NA,CWSF,0.66,23889.999999999996,430628.14321306226,13.379763697214401,NA,NA,NA,NA,NA,NA,NA,NA,8.6419762423811011E-2,6.2010635316100897E-2,2.4806901021006533E-2,2.9419658336246643E-2,NA,NA,NA,NA
652,3595,311,NA,CWSF,0.24666666666666701,1324,0,13.2,NA,NA,NA,NA,6.5327032967032921E-3,1.1203076923076922E-3,0.1335770807491341,NA,3.6810109890109882E-2,8.5550769230769239E-3,0.11054906316840446,0.25020614306328598,1.5422417582417651E-3,5.1650549450549437E-3,-9.1566567830556361E-2,-5.3137003841229088E-2
653,2696,206,NA,CWSF,0.66,23889.999999999996,461467.29475341464,12.931417095955078,3.2373488390471126,1.3461212084891465,6.7860115463804743E-2,0.10864594396667625,0.53448818129133624,0.14490857568211543,0.10093298961741021,NA,0.17000035987763559,3.0240437109286363E-2,0.13352137165510963,0.35739499618534931,6.0114773901289234E-2,1.3350751450938862E-2,0.11635870612088088,0.27086945235415422
654,2764,302,NA,CWSF,0.3,14650,124059.30250000001,12.930711100846301,5.5133435700000071,2.9012199999999986,4.9652328819888222E-2,6.9629078330928254E-2,3.577770000000004E-3,3.2199999999999937E-3,8.1479155261250276E-3,NA,2.0035512,1.7387999999999999,1.096041701094218E-2,1.1775135054656979E-2,1.4668857000000075,1.2880000000000005,1.0057525322353249E-2,1.0740817883897635E-2
655,2784,302,NA,CWSF,0.3,14650,124059.30250000001,12.930711100846301,5.5133435700000071,2.1928199999999953,7.1301791813497703E-2,0.11710654683260487,3.577770000000004E-3,3.2199999999999937E-3,8.1479155261250276E-3,NA,2.0035512,1.7387999999999999,1.096041701094218E-2,1.1775135054656979E-2,1.4668857000000075,1.7388000000000026,-1.3151143567534598E-2,-1.2093722732106404E-2
656,3589,311,NA,CWSF,0.18416666666666701,1324,0,12.866666666666699,NA,NA,NA,NA,NA,NA,NA,NA,1.450958904109589E-2,7.9512547945205462E-3,4.6747149639957519E-2,6.4104988464883966E-2,3.9901369863013748E-3,4.4051112328767081E-3,-7.6896332529715955E-3,-7.3214687992789462E-3
657,2727,209,NA,CWSF,0.08,610000,1045297.4285714286,12.780094578685899,NA,NA,NA,NA,13.674369747899139,4.0429285714285706E-3,0.63585673525401687,NA,8.1614906832298129,0,NA,NA,7.3327067669173021,0.18112320000000023,0.28958490985005109,3.0895417437172559
658,2729,209,NA,CWSF,0.12,670000,1738015.2643442624,12.663582680503101,NA,NA,NA,NA,9.1019154443486023,0.13907176346604191,0.33017907968117388,NA,14.500201192250373,0,NA,NA,13.011441256830597,0.52657626803278712,0.25326072781582643,1.8722592192966996
659,2766,302,NA,CWSF,0.3,14650,126822.31599999999,12.64899625394,5.6473793279999986,3.8572899999999941,3.0138892428936536E-2,3.6689039991295108E-2,4.1191680000000038E-3,8.4899999999999941E-3,-5.7177485437004009E-2,NA,2.3479257599999999,2.1224999999999996,7.9798935692256805E-3,8.3965287557345031E-3,2.3067340799999965,1.8111999999999981,1.9119548467403623E-2,2.1629727829552553E-2
660,2786,302,NA,CWSF,0.3,14650,126822.31599999999,12.64899625394,5.6473793279999986,4.4204599999999949,1.9365002076913555E-2,2.1942821945589691E-2,4.1191680000000038E-3,5.6599999999999966E-3,-2.5122364226744572E-2,NA,2.3479257599999999,1.8677999999999997,1.8086100334056252E-2,2.032209946257453E-2,2.3067340799999965,1.6413999999999953,2.6901989922597472E-2,3.2045664132033261E-2
661,2695,206,NA,CWSF,0.66,23889.999999999996,493861.21750845312,12.35043368611405,4.734436713450294,3.4692033839406284,2.517626262363231E-2,2.9529674126691538E-2,3.7946976956493694,2.41337884334233,3.6644621986259757E-2,NA,0.1448023425155591,5.5127487851674109E-2,7.819330220406974E-2,0.13171046139453679,8.8968360131096921E-2,1.2308002474134059E-2,0.16015884090988625,0.50431403895800941
662,3042,306,NA,CWSF,0.44,3908,52622.049999999996,12.168535457835201,NA,NA,NA,NA,0.28419949999999999,0.44514937500000035,-3.6876536639551843E-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,3035,306,NA,CWSF,0.44,3908,52195,12.0246153846154,NA,NA,NA,NA,0.28600000000000014,0.28600000000000014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,2724,209,NA,CWSF,0.16,480000,1819403.9493670885,11.5554327598957,NA,NA,NA,NA,11.3884518013632,0.48917254852320474,0.27239480331668187,NA,17.603510548523207,0,NA,NA,15.697316455696223,0.96196751392404967,0.24164083055747504,1.3256039939407471
665,2761,302,NA,CWSF,0.3,14650,139776.85949999999,11.476685094645401,4.9681482119999947,7.1858399999999998,-3.2157826268131427E-2,-2.6891014074682529E-2,5.8380119999999949E-3,2.8440000000000076E-2,-0.1379672147443981,NA,1.3135527,1.7538,-2.5185792659539477E-2,-2.1872587878307814E-2,0.87570180000000075,0.94799999999999995,-6.9121771292224776E-3,-6.6451177689116903E-3
666,2781,302,NA,CWSF,0.3,14650,139776.85949999999,11.476685094645401,4.9681482119999947,4.7684399999999982,3.5748972631578719E-3,3.649245958362371E-3,5.8380119999999949E-3,2.8440000000000076E-2,-0.1379672147443981,NA,1.3135527,1.7538,-2.5185792659539477E-2,-2.1872587878307814E-2,0.87570180000000075,0.94799999999999995,-6.9121771292224776E-3,-6.6451177689116903E-3
667,3559,311,NA,CWSF,0.24083333333333301,909,0,11.4583333333333,NA,NA,NA,NA,NA,NA,NA,NA,2.235245901639344E-2,2.2508926229508196E-2,-6.0878083517894213E-4,-6.0666245373297567E-4,7.9475409836065533E-3,1.3479029508196768E-2,-4.6103785079538918E-2,-3.581475128644971E-2
668,2657,206,NA,CWSF,0.66,23889.999999999996,488563.95691135467,11.3684147299064,1.9977242531937307,0.90267464628507554,6.9877970831305147E-2,0.10670939079052758,1.6316993498028051E-2,4.1106379287136783E-3,0.12126834858875128,NA,0.23631460044715499,3.0714655819110818E-2,0.17948184417919569,0.58881305652178839,6.7000256921360496E-2,1.8607424769251299E-2,0.11269256112292016,0.22876778073973711
669,3564,311,NA,CWSF,0.22166666666666701,909,0,11.283333333333299,NA,NA,NA,NA,NA,NA,NA,NA,1.4693424657534246E-2,1.2092688493150686E-2,1.7264320086121217E-2,1.9060575658101403E-2,4.2336986301369844E-3,8.3869569863013662E-3,-6.0585090196432739E-2,-4.3888133725339146E-2
670,3033,306,NA,CWSF,0.44,3908,55717.25,11.264461185719,NA,NA,NA,NA,2.2897499999999991E-2,2.2897499999999991E-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,3031,306,NA,CWSF,0.44,3908,55717.25,11.264461185719,NA,NA,NA,NA,0.6105999999999997,0.6105999999999997,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,2674,206,NA,CWSF,0.63,19430,389070.96810072527,11.0692585967796,NA,NA,NA,NA,NA,NA,NA,NA,8.1095404190950779E-2,3.0781478845041597E-2,8.7513821248219756E-2,0.14766588978714723,NA,NA,NA,NA
673,2715,209,NA,CWSF,6.5000000000000002E-2,40000,65152.5,10.924369747899201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316,1.6E-2,0.27307328113100554,1.7163461538461458
674,2679,206,NA,CWSF,0.63,19430,298061.74151789612,10.923259504001701,1.6190424853363761,0.308255099301737,0.15184684661075862,0.38928684897905119,1.0143971540534105E-2,1.847650826832148E-3,0.1559026023938086,NA,0.22537533880217603,6.7917907194020542E-3,0.32060508567025509,2.9463268580287365,5.0816126304793492E-2,6.663643724696351E-3,0.18598361685489359,0.6065842188188042
